t,norm_ref,norm_tdvp,norm_bug,err_state_tdvp,err_state_bug,err_state_normed_tdvp,err_state_normed_bug,max_abs_err_z_tdvp,max_abs_err_z_bug,max_bond_dim_tdvp,max_bond_dim_bug,z_ref_1,z_ref_2,z_ref_3,z_ref_4,z_ref_5,z_ref_6,z_ref_7,z_ref_8,z_ref_9,z_ref_10,z_tdvp_1,z_tdvp_2,z_tdvp_3,z_tdvp_4,z_tdvp_5,z_tdvp_6,z_tdvp_7,z_tdvp_8,z_tdvp_9,z_tdvp_10,z_bug_1,z_bug_2,z_bug_3,z_bug_4,z_bug_5,z_bug_6,z_bug_7,z_bug_8,z_bug_9,z_bug_10
0.5000000000,6.3434742298316504e-01,6.3347139532980801e-01,6.0972360689882232e-01,9.5935496754368091e-02,7.6933095467016199e-01,1.5133316921384080e-01,1.2364044081736609e+00,5.9696187553084923e-04,9.1155308892799672e-02,4,2,8.8384527421875470e-02,8.9251704318284775e-02,9.0069666747058130e-02,9.0764492168850214e-02,9.1155308892799561e-02,9.1155308892799325e-02,9.0764492168850255e-02,9.0069666747058269e-02,8.9251704318284858e-02,8.8384527421875636e-02,8.8076104010099243e-02,8.8978612612182845e-02,8.9925529107433566e-02,9.0695366946132977e-02,9.1110223643515231e-02,9.1084808555820962e-02,9.0616187267061110e-02,8.9783063729311580e-02,8.8760109415241567e-02,8.7787565546344787e-02,-1.1893851341996262e-16,3.7383170294872814e-02,0.0000000000000000e+00,0.0000000000000000e+00,-1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.1102230246251565e-16,0.0000000000000000e+00,2.0408815451155530e-02
0.5500000000,6.1059808385763958e-01,6.0907883685207764e-01,5.8066207251208379e-01,1.2901467322029220e-01,7.5897640971134861e-01,2.1154098376144564e-01,1.2736518939767316e+00,7.6399414782009345e-04,9.3704328354020316e-02,4,2,9.3704328354020316e-02,9.2652922541114652e-02,9.2644862965158892e-02,9.2993350752587356e-02,9.3250014794382080e-02,9.3250014794381872e-02,9.2993350752587384e-02,9.2644862965159128e-02,9.2652922541114874e-02,9.3704328354020830e-02,9.3236439473065341e-02,9.2278308708732104e-02,9.2461595432480670e-02,9.2919085553283431e-02,9.3219774083430962e-02,9.3193729641443179e-02,9.2840315463397882e-02,9.2322987053080979e-02,9.2060470256333682e-02,9.2940334206200736e-02,-5.7809515147291240e-18,9.1129052671086952e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0715231701498669e-02
0.6000000000,5.8844713200012688e-01,5.8597623357036577e-01,5.5305962164775058e-01,1.6601873198794340e-01,7.4103205027605301e-01,2.8269313390206169e-01,1.2974825493451818e+00,9.4811311333709014e-04,9.6785323306486731e-02,4,2,9.6785323306486468e-02,9.3756164034192568e-02,9.3116356204663256e-02,9.3258031717319917e-02,9.3438783379575577e-02,9.3438783379575424e-02,9.3258031717319959e-02,9.3116356204663436e-02,9.3756164034192790e-02,9.6785323306486815e-02,9.6133013561887345e-02,9.3276336090734491e-02,9.2896516761476255e-02,9.3181782783864076e-02,9.3438252038951577e-02,9.3409931965206333e-02,9.3102088272966232e-02,9.2765295455503494e-02,9.3065900079735864e-02,9.5837210193149724e-02,-2.6015902679596531e-16,1.3135723552844547e-01,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,2.0875735075670039e-02
0.6500000000,5.6766999607902824e-01,5.6393149493742345e-01,5.2684260583685338e-01,2.0441374173744237e-01,7.1936402267559307e-01,3.6122375119938327e-01,1.3132872093410439e+00,1.1029908124583765e-03,1.0364137430779918e-01,4,2,9.7600356770873406e-02,9.2909707328564850e-02,9.2023539455334605e-02,9.2152985493870701e-02,9.2326640085639913e-02,9.2326640085639733e-02,9.2152985493870757e-02,9.2023539455334785e-02,9.2909707328565239e-02,9.7600356770873808e-02,9.6782740627640820e-02,9.2347513775893009e-02,9.1782793199301022e-02,9.2085018570770422e-02,9.2388171911253536e-02,9.2355842465106669e-02,9.2001856376337371e-02,9.1660180076659326e-02,9.2150632682722444e-02,9.6497365958415432e-02,-2.1607005604615227e-16,1.9655108163636403e-01,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0911474760470922e-02
0.7000000000,5.4807781135915090e-01,5.4283807256375916e-01,5.0194109509034579e-01,2.4125436153892330e-01,6.9770622500366852e-01,4.4219768055850300e-01,1.3273135021871172e+00,1.1744512785580030e-03,2.4973138791439542e-01,4,2,9.6349409299225836e-02,9.0641346285890254e-02,8.9980352433891506e-02,9.0276751230087202e-02,9.0497951843587401e-02,9.0497951843587207e-02,9.0276751230087188e-02,8.9980352433891575e-02,9.0641346285890503e-02,9.6349409299226405e-02,9.5439583183009602e-02,9.0035972216987045e-02,8.9739902384476489e-02,9.0233242599171454e-02,9.0676389405590946e-02,9.0639373589130420e-02,9.0142414509860172e-02,8.9623769748327031e-02,8.9857101283122839e-02,9.5174958020668401e-02,6.3288899630489417e-16,-1.5909004162850515e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,2.2204460492503131e-16,2.0840197648073044e-02
0.7500000000,5.2952442711450776e-01,5.2270926436982190e-01,4.7828865723988429e-01,2.7425780858997428e-01,6.7786425178833742e-01,5.2113683877045902e-01,1.3431069013910488e+00,1.1288337121216352e-03,9.3407496434783188e-02,4,2,9.3407496434783077e-02,8.7540226695204948e-02,8.7538119096973205e-02,8.8116790258194119e-02,8.8421672468018450e-02,8.8421672468018325e-02,8.8116790258194175e-02,8.7538119096973205e-02,8.7540226695205225e-02,9.3407496434783591e-02,9.2516787024550809e-02,8.6920322663975230e-02,8.7307431790684606e-02,8.8112068345547176e-02,8.8790894859445496e-02,8.8750258568006113e-02,8.8008097683841338e-02,8.7193236088266596e-02,8.6760469632859230e-02,9.2278662722661955e-02,-1.0542101698195656e-16,-4.3871646693571797e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,4.4408920985006262e-16,2.0676902072370353e-02
0.8000000000,5.1190548446755724e-01,5.0363126473443653e-01,4.5582215511720081e-01,3.0234344111040701e-01,6.5902566893127634e-01,5.9523248596641087e-01,1.3593503582361668e+00,9.8011558605425042e-04,2.2225833827811836e-01,4,2,8.9257489069760054e-02,8.4150267503190226e-02,8.5097040340649258e-02,8.5999325221255363e-02,8.6419122010722382e-02,8.6419122010722257e-02,8.5999325221255460e-02,8.5097040340649244e-02,8.4150267503190490e-02,8.9257489069760568e-02,8.8493567963935649e-02,8.3504770619487814e-02,8.4856334710825487e-02,8.6033487003893072e-02,8.7061570475129080e-02,8.7020357829146383e-02,8.5913854845818288e-02,8.4739083183395514e-02,8.3358432881007832e-02,8.8277373483706317e-02,-1.2891423104260123e-16,-1.3810807077492815e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,2.0434369168458120e-02
0.8500000000,4.9515176260891419e-01,4.8570832109191214e-01,4.3448156008177358e-01,3.2495706275840275e-01,6.3886048992017130e-01,6.6234701260717621e-01,1.3711467665479302e+00,1.0035048979713940e-03,8.4661748919943366e-02,4,2,8.4419828044670769e-02,8.0889598125750417e-02,8.2870472420955910e-02,8.4086236650103466e-02,8.4661748919943366e-02,8.4661748919943255e-02,8.4086236650103591e-02,8.2870472420955937e-02,8.0889598125750611e-02,8.4419828044671241e-02,8.3837209543559152e-02,8.0156267829101874e-02,8.2559494735028743e-02,8.4131454856818916e-02,8.5665253817914760e-02,8.5628611344154046e-02,8.4002429870896761e-02,8.2434978095628414e-02,8.0010181044219753e-02,8.3628142560555827e-02,-2.1325551816801023e-16,4.0421661605894887e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-6.6613381477509392e-16,2.0123591830694430e-02
0.9000000000,4.7921891350652079e-01,4.6899951743219997e-01,4.1420978049090851e-01,3.4115192657355892e-01,6.1565221159946171e-01,7.1928286380778861e-01,1.3741162837555809e+00,1.4789133274892285e-03,3.3156252004617159e-01,4,2,7.9386091967789271e-02,7.8003450705961958e-02,8.0896849779404437e-02,8.2401000323047244e-02,8.3180455564725975e-02,8.3180455564725822e-02,8.2401000323047313e-02,8.0896849779404367e-02,7.8003450705962263e-02,7.9386091967789882e-02,7.8958285096978345e-02,7.7093368344669316e-02,8.0417596428943527e-02,8.2381466447593296e-02,8.4659368892215203e-02,8.4633221655640356e-02,8.2256472218732668e-02,8.0282556389519213e-02,7.6932529935877722e-02,7.8743890767100699e-02,-2.4016966422806724e-16,4.0956597075213352e-01,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,1.1102230246251565e-16,8.8817841970012523e-16,1.9754118510728579e-02
0.9500000000,4.6407584252273498e-01,4.5346038105953301e-01,3.9495250378996971e-01,3.5040510655196944e-01,5.8993378026919885e-01,7.6349621304056148e-01,1.3684673890750982e+00,2.1315555312153289e-03,7.6479067295128611e-01,4,2,7.4562921941696836e-02,7.5555615181451305e-02,7.9090964663277891e-02,8.0875239265093532e-02,8.1891716512544704e-02,8.1891716512544510e-02,8.0875239265093435e-02,7.9090964663277807e-02,7.5555615181451430e-02,7.4562921941697349e-02,7.4193094186009625e-02,7.4405714257234426e-02,7.8333998517913159e-02,8.0645262821425201e-02,8.4023272043760033e-02,8.4012342130635367e-02,8.0534305342942064e-02,7.8186194593882208e-02,7.4223896892080421e-02,7.3976004030148382e-02,-3.2847573321565806e-16,8.4034628813273737e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,2.2204460492503131e-16,1.9334326667359548e-02
1.0000000000,4.4969439211608297e-01,4.3895093587483835e-01,3.7665805098379646e-01,3.5404652206589937e-01,5.6452935618220246e-01,7.9651427713201028e-01,1.3601561928135337e+00,3.0309851075166483e-03,1.5562293630312990e-01,4,2,7.0233867477959511e-02,7.3459066674357573e-02,7.7319395450179379e-02,7.9407677940615276e-02,8.0648781582252624e-02,8.0648781582252485e-02,7.9407677940615359e-02,7.7319395450179323e-02,7.3459066674357837e-02,7.0233867477959927e-02,6.9803622773338694e-02,7.2077365489438411e-02,7.6196424054062448e-02,7.8752394241066753e-02,8.3669539954903810e-02,8.3679766689769133e-02,7.8656309092558677e-02,7.6036157818631794e-02,7.1878112138350853e-02,6.9592017398549103e-02,-1.4238170900965157e-16,-8.2163869628772312e-02,0.0000000000000000e+00,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,1.8871638528205316e-02
