t,norm_ref,norm_tdvp,norm_bug,err_state_tdvp,err_state_bug,err_state_normed_tdvp,err_state_normed_bug,max_abs_err_z_tdvp,max_abs_err_z_bug,max_bond_dim_tdvp,max_bond_dim_bug,z_ref_1,z_ref_2,z_ref_3,z_ref_4,z_ref_5,z_ref_6,z_ref_7,z_ref_8,z_ref_9,z_ref_10,z_tdvp_1,z_tdvp_2,z_tdvp_3,z_tdvp_4,z_tdvp_5,z_tdvp_6,z_tdvp_7,z_tdvp_8,z_tdvp_9,z_tdvp_10,z_bug_1,z_bug_2,z_bug_3,z_bug_4,z_bug_5,z_bug_6,z_bug_7,z_bug_8,z_bug_9,z_bug_10
0.5000000000,6.3434742298316504e-01,6.3429136570457789e-01,6.0972360689882232e-01,4.1786126155768100e-03,7.6933095467016199e-01,6.5869601778105582e-03,1.2364044081736609e+00,3.6550932374017353e-04,9.1155308892799672e-02,8,2,8.8384527421875470e-02,8.9251704318284775e-02,9.0069666747058130e-02,9.0764492168850214e-02,9.1155308892799561e-02,9.1155308892799325e-02,9.0764492168850255e-02,9.0069666747058269e-02,8.9251704318284858e-02,8.8384527421875636e-02,8.8297917953307686e-02,8.9155144665931968e-02,9.0016876779193483e-02,9.0731506428726405e-02,9.1121042703709965e-02,9.1095191186048141e-02,9.0651062837410090e-02,8.9872218184678831e-02,8.8939515866172353e-02,8.8019018098135463e-02,-1.1893851341996262e-16,3.7383170294872814e-02,0.0000000000000000e+00,0.0000000000000000e+00,-1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.1102230246251565e-16,0.0000000000000000e+00,2.0408815451155530e-02
0.5500000000,6.1059808385763958e-01,6.1053366229818884e-01,5.8066207251208379e-01,5.2781630942017200e-03,7.5897640971134861e-01,8.6440631181954556e-03,1.2736518939767316e+00,3.7369123108069169e-04,9.3704328354020316e-02,8,2,9.3704328354020316e-02,9.2652922541114652e-02,9.2644862965158892e-02,9.2993350752587356e-02,9.3250014794382080e-02,9.3250014794381872e-02,9.2993350752587384e-02,9.2644862965159128e-02,9.2652922541114874e-02,9.3704328354020830e-02,9.3615663947211936e-02,9.2558220933904783e-02,9.2600162352626803e-02,9.2971773836991484e-02,9.3229718010982343e-02,9.3204321537898760e-02,9.2892507360615911e-02,9.2456097034485846e-02,9.2341245969523811e-02,9.3330637122940138e-02,-5.7809515147291240e-18,9.1129052671086952e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0715231701498669e-02
0.6000000000,5.8844713200012688e-01,5.8837398473775804e-01,5.5305962164775058e-01,6.9103390815092956e-03,7.4103205027605301e-01,1.1743419363985295e-02,1.2974825493451818e+00,3.7479904256360053e-04,9.6785323306486731e-02,8,2,9.6785323306486468e-02,9.3756164034192568e-02,9.3116356204663256e-02,9.3258031717319917e-02,9.3438783379575577e-02,9.3438783379575424e-02,9.3258031717319959e-02,9.3116356204663436e-02,9.3756164034192790e-02,9.6785323306486815e-02,9.6698120579012711e-02,9.3666657403774334e-02,9.3081665849995443e-02,9.3248788430434854e-02,9.3432246559688764e-02,9.3407058626436307e-02,9.3170532680751150e-02,9.2939534068515628e-02,9.3451548125482370e-02,9.6410524263923214e-02,-2.6015902679596531e-16,1.3135723552844547e-01,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,2.0875735075670039e-02
0.6500000000,5.6766999607902824e-01,5.6758748797824088e-01,5.2684260583685338e-01,9.0503356843750354e-03,7.1936402267559307e-01,1.5943448480614426e-02,1.3132872093410439e+00,3.6651229593562262e-04,1.0364137430779918e-01,8,2,9.7600356770873406e-02,9.2909707328564850e-02,9.2023539455334605e-02,9.2152985493870701e-02,9.2326640085639913e-02,9.2326640085639733e-02,9.2152985493870757e-02,9.2023539455334785e-02,9.2909707328565239e-02,9.7600356770873808e-02,9.7520740351889262e-02,9.2830645664756656e-02,9.2001345491722425e-02,9.2156688057476233e-02,9.2331788630092851e-02,9.2306223689889472e-02,9.2078236851546563e-02,9.1861133736739056e-02,9.2619476016024105e-02,9.7233844474938186e-02,-2.1607005604615227e-16,1.9655108163636403e-01,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0911474760470922e-02
0.7000000000,5.4807781135915090e-01,5.4798475775811017e-01,5.0194109509034579e-01,1.1729410632872989e-02,6.9770622500366852e-01,2.1402138684593248e-02,1.3273135021871172e+00,3.4755757401566667e-04,2.4973138791439542e-01,8,2,9.6349409299225836e-02,9.0641346285890254e-02,8.9980352433891506e-02,9.0276751230087202e-02,9.0497951843587401e-02,9.0497951843587207e-02,9.0276751230087188e-02,8.9980352433891575e-02,9.0641346285890503e-02,9.6349409299226405e-02,9.6285392340800080e-02,9.0578876216550863e-02,8.9973045466877316e-02,9.0292819315903744e-02,9.0510051061696961e-02,9.0483387872562632e-02,9.0212271964024399e-02,8.9833495567465796e-02,9.0372386571642566e-02,9.6001851725210738e-02,6.3288899630489417e-16,-1.5909004162850515e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,2.2204460492503131e-16,2.0840197648073044e-02
0.7500000000,5.2952442711450776e-01,5.2941889846026535e-01,4.7828865723988429e-01,1.4963505939910790e-02,6.7786425178833742e-01,2.8260499939849620e-02,1.3431069013910488e+00,3.1827390841898673e-04,9.3407496434783188e-02,8,2,9.3407496434783077e-02,8.7540226695204948e-02,8.7538119096973205e-02,8.8116790258194119e-02,8.8421672468018450e-02,8.8421672468018325e-02,8.8116790258194175e-02,8.7538119096973205e-02,8.7540226695205225e-02,9.3407496434783591e-02,9.3367554835313379e-02,8.7499945958002423e-02,8.7547355721734527e-02,8.8142652803634855e-02,8.8433504524030218e-02,8.8405180007765705e-02,8.8058042658378272e-02,8.7406427827895941e-02,8.7297577782239719e-02,9.3089222526364604e-02,-1.0542101698195656e-16,-4.3871646693571797e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,4.4408920985006262e-16,2.0676902072370353e-02
0.8000000000,5.1190548446755724e-01,5.1178493843068462e-01,4.5582215511720081e-01,1.8686032151002861e-02,6.5902566893127634e-01,3.6506434034000862e-02,1.3593503582361668e+00,2.8049663340933007e-04,2.2225833827811836e-01,8,2,8.9257489069760054e-02,8.4150267503190226e-02,8.5097040340649258e-02,8.5999325221255363e-02,8.6419122010722382e-02,8.6419122010722257e-02,8.5999325221255460e-02,8.5097040340649244e-02,8.4150267503190490e-02,8.9257489069760568e-02,8.9249029360240470e-02,8.4135929999985135e-02,8.5123508499091616e-02,8.6030317616135249e-02,8.6422386174923899e-02,8.6392248720656317e-02,8.5940391396850266e-02,8.4979071485982369e-02,8.3936043809211436e-02,8.8976992436351238e-02,-1.2891423104260123e-16,-1.3810807077492815e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,2.0434369168458120e-02
0.8500000000,4.9515176260891419e-01,4.9501330483078870e-01,4.3448156008177358e-01,2.2771243826778389e-02,6.3886048992017130e-01,4.5993994044952871e-02,1.3711467665479302e+00,2.3741540013659523e-04,8.4661748919943366e-02,8,2,8.4419828044670769e-02,8.0889598125750417e-02,8.2870472420955910e-02,8.4086236650103466e-02,8.4661748919943366e-02,8.4661748919943255e-02,8.4086236650103591e-02,8.2870472420955937e-02,8.0889598125750611e-02,8.4419828044671241e-02,8.4447662923691200e-02,8.0902276651507413e-02,8.2914141058026469e-02,8.4116372807785680e-02,8.4648861010833534e-02,8.4617259570450354e-02,8.4021331336832011e-02,8.2764630919889698e-02,8.0702470339114360e-02,8.4182412644534646e-02,-2.1325551816801023e-16,4.0421661605894887e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-6.6613381477509392e-16,2.0123591830694430e-02
0.9000000000,4.7921891350652079e-01,4.7905857297327509e-01,4.1420978049090851e-01,2.7169278178968862e-02,6.1565221159946171e-01,5.6703420064844648e-02,1.3741162837555809e+00,1.9371095502741797e-04,3.3156252004617159e-01,8,2,7.9386091967789271e-02,7.8003450705961958e-02,8.0896849779404437e-02,8.2401000323047244e-02,8.3180455564725975e-02,8.3180455564725822e-02,8.2401000323047313e-02,8.0896849779404367e-02,7.8003450705962263e-02,7.9386091967789882e-02,7.9450824920137456e-02,7.8041513869361728e-02,8.0957539383337551e-02,8.2424476006480868e-02,8.3145637109181020e-02,8.3113359523653771e-02,8.2326308799643602e-02,8.0802413038295162e-02,7.7839082263131187e-02,7.9192381012762464e-02,-2.4016966422806724e-16,4.0956597075213352e-01,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,1.1102230246251565e-16,8.8817841970012523e-16,1.9754118510728579e-02
0.9500000000,4.6407584252273498e-01,4.6388831166782812e-01,3.9495250378996971e-01,3.1755856730842434e-02,5.8993378026919885e-01,6.8440798083054810e-02,1.3684673890750982e+00,1.5507333284772717e-04,7.6479067295128611e-01,8,2,7.4562921941696836e-02,7.5555615181451305e-02,7.9090964663277891e-02,8.0875239265093532e-02,8.1891716512544704e-02,8.1891716512544510e-02,8.0875239265093435e-02,7.9090964663277807e-02,7.5555615181451430e-02,7.4562921941697349e-02,7.4659912605835654e-02,7.5614966958476804e-02,7.9168304839579415e-02,8.0888069416114566e-02,8.1831081347821411e-02,8.1799206704011918e-02,8.0790111319023084e-02,7.9008346746672412e-02,7.5407666751846403e-02,7.4407848608849622e-02,-3.2847573321565806e-16,8.4034628813273737e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,2.2204460492503131e-16,1.9334326667359548e-02
1.0000000000,4.4969439211608297e-01,4.4947958281661582e-01,3.7665805098379646e-01,3.5717919724787078e-02,5.6452935618220246e-01,7.9444636515577774e-02,1.3601561928135337e+00,1.4011583113406056e-04,1.5562293630312990e-01,8,2,7.0233867477959511e-02,7.3459066674357573e-02,7.7319395450179379e-02,7.9407677940615276e-02,8.0648781582252624e-02,8.0648781582252485e-02,7.9407677940615359e-02,7.7319395450179323e-02,7.3459066674357837e-02,7.0233867477959927e-02,7.0354739052269841e-02,7.3532457788746716e-02,7.7410309906291525e-02,7.9407282584001815e-02,8.0561506625171503e-02,8.0531242673590936e-02,7.9313286515158746e-02,7.7247806949672787e-02,7.3318950843223776e-02,7.0107993893826076e-02,-1.4238170900965157e-16,-8.2163869628772312e-02,0.0000000000000000e+00,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,1.8871638528205316e-02
