t,norm_ref,norm_tdvp,norm_bug,err_state_tdvp,err_state_bug,err_state_normed_tdvp,err_state_normed_bug,max_abs_err_z_tdvp,max_abs_err_z_bug,max_bond_dim_tdvp,max_bond_dim_bug,z_ref_1,z_ref_2,z_ref_3,z_ref_4,z_ref_5,z_ref_6,z_ref_7,z_ref_8,z_ref_9,z_ref_10,z_tdvp_1,z_tdvp_2,z_tdvp_3,z_tdvp_4,z_tdvp_5,z_tdvp_6,z_tdvp_7,z_tdvp_8,z_tdvp_9,z_tdvp_10,z_bug_1,z_bug_2,z_bug_3,z_bug_4,z_bug_5,z_bug_6,z_bug_7,z_bug_8,z_bug_9,z_bug_10
0.5000000000,6.2835236924135407e-01,6.2834887375491189e-01,6.0971184371946252e-01,1.9419503318664159e-03,7.0581803750416805e-01,3.0905470918852142e-03,1.1399276821704039e+00,1.6885454241583053e-05,4.1280726564428183e-01,4,2,5.8807290819186314e-02,6.8083974844117018e-02,7.1531791504022404e-02,7.2632426324059043e-02,7.2935574630001165e-02,7.2935574630001207e-02,7.2632426324059085e-02,7.1531791504022196e-02,6.8083974844116490e-02,5.8807290819186266e-02,5.8796367591016939e-02,6.8069983699396625e-02,7.1519113730534156e-02,7.2619641652559297e-02,7.2921926048111929e-02,7.2921394692446073e-02,7.2617836723388174e-02,7.1515747289449622e-02,6.8067089389874907e-02,5.8792399636846931e-02,3.3722358533645088e-16,-3.4472329080016484e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,-1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,2.2204460492503131e-16,2.0267084563075903e-02
0.5500000000,6.0335188600539835e-01,6.0334673729177635e-01,5.8064577512909932e-01,2.8246107276289072e-03,7.1230735198150386e-01,4.6815434783262942e-03,1.2028339890371149e+00,2.4926650399645367e-05,7.7871862629415783e-02,4,2,6.3098754441567595e-02,7.2545590013525021e-02,7.6315520039897861e-02,7.7538305708830135e-02,7.7871862629415617e-02,7.7871862629415561e-02,7.7538305708830066e-02,7.6315520039897222e-02,7.2545590013524411e-02,6.3098754441567179e-02,6.3081319915124681e-02,7.2523664222379852e-02,7.6296032453784968e-02,7.7519871615718355e-02,7.7851125230732038e-02,7.7850590532845015e-02,7.7518024351725751e-02,7.6292659563460236e-02,7.2520663363124765e-02,6.3077471104482877e-02,-1.1531300899370267e-16,5.8318720216258391e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0547523801677469e-02
0.6000000000,5.8015062714816590e-01,5.8014346926083227e-01,5.5303779127888086e-01,3.2995503977132582e-03,7.1187086374208397e-01,5.6874246692953283e-03,1.2558512666795736e+00,3.4092185349249293e-05,1.5107661643074244e-01,4,2,6.7149885578130453e-02,7.6168406638309372e-02,8.0063307539894324e-02,8.1345553027768594e-02,8.1687587777800483e-02,8.1687587777800427e-02,8.1345553027768469e-02,8.0063307539893838e-02,7.6168406638308900e-02,6.7149885578130189e-02,6.7125526642792338e-02,7.6137344308235488e-02,8.0035686878232482e-02,8.1319510611434498e-02,8.1657054725190553e-02,8.1656542945495569e-02,8.1317698349068879e-02,8.0032357849210062e-02,7.6134314452959650e-02,6.7121840925216628e-02,1.5082604496953047e-16,2.2724502306905181e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1102230246251565e-16,2.0681879250075232e-02
0.6500000000,5.5860968708469549e-01,5.5859991024738576e-01,5.2681418338616492e-01,3.5199822423273219e-03,7.0569727434838503e-01,6.3013577275715348e-03,1.2995536812788715e+00,4.5090721022184033e-05,1.7135943362113087e-01,4,2,7.0897727812020542e-02,7.8869374919226243e-02,8.2644598408719697e-02,8.3908575842415928e-02,8.4232560233088963e-02,8.4232560233089032e-02,8.3908575842415845e-02,8.2644598408719322e-02,7.8869374919225840e-02,7.0897727812020209e-02,7.0865819424933807e-02,7.8827274341174799e-02,8.2606707066233395e-02,8.3872222336190128e-02,8.4189404454551336e-02,8.4188905203354897e-02,8.3870453182484567e-02,8.2603414393633418e-02,7.8824284198203656e-02,7.0862308119141029e-02,-5.6875964204663036e-16,-9.2490058701904632e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,2.0691802557985327e-02
0.7000000000,5.3857941991838598e-01,5.3856607073140550e-01,5.0190497804910639e-01,3.6790796879885251e-03,6.9487372410724246e-01,6.8311207761749797e-03,1.3346412280880235e+00,5.9320716803479279e-05,1.9847051274217745e-01,4,2,7.4273691379735135e-02,8.0609931979512911e-02,8.3987747381286046e-02,8.5146424756287684e-02,8.5424160584898295e-02,8.5424160584898573e-02,8.5146424756287808e-02,8.3987747381285768e-02,8.0609931979512647e-02,7.4273691379735135e-02,7.4232782454906346e-02,8.0554744895509608e-02,8.3937078020936529e-02,8.5096789966518316e-02,8.5365319008835053e-02,8.5364839868095094e-02,8.5095080482150684e-02,8.3933806469480926e-02,8.0551826249399272e-02,7.4229442708300994e-02,5.8674713324904960e-16,2.7908044472169036e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0595490091704780e-02
0.7500000000,5.1990355572386249e-01,5.1988541221581297e-01,4.7824371713063729e-01,3.8581323498207499e-03,6.8037961620906928e-01,7.4209090646291985e-03,1.3619137870106635e+00,7.7535283804247568e-05,1.4835678000645119e-01,4,2,7.7209352060857175e-02,8.1398808487600560e-02,8.4086865082522388e-02,8.5049893837742752e-02,8.5254678195814462e-02,8.5254678195814698e-02,8.5049893837742890e-02,8.4086865082522361e-02,8.1398808487600421e-02,7.7209352060857106e-02,7.7157286863852884e-02,8.1328746559690995e-02,8.4021127860088377e-02,8.4984355060371178e-02,8.5177591673565131e-02,8.5177142912010451e-02,8.4982721822810012e-02,8.4017868433373388e-02,8.1325927227711745e-02,7.7154111352886384e-02,3.0501495355471865e-17,-6.6957971518850634e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,2.0408330287618421e-02
0.8000000000,5.0242432214429733e-01,5.0239993849715359e-01,4.5576725502209131e-01,4.0963983670876496e-03,6.6308895315074312e-01,8.1533178621595471e-03,1.3822517331623962e+00,9.7196427122525630e-05,1.7862524169337843e-01,4,2,7.9642071072507287e-02,8.1290414136637540e-02,8.3002521556824083e-02,8.3681437283773488e-02,8.3790788674078992e-02,8.3790788674079242e-02,8.3681437283773585e-02,8.3002521556823999e-02,8.1290414136637207e-02,7.9642071072507217e-02,7.9576242626791138e-02,8.1204014034028590e-02,8.2919981537938725e-02,8.3598190690146179e-02,8.3694002103371051e-02,8.3693592246956716e-02,8.3596644756302380e-02,8.2916731436835117e-02,8.1201318136109327e-02,7.9573221019289375e-02,-3.3017425032754986e-16,2.5991565583001597e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,4.4408920985006262e-16,2.0143431780398246e-02
0.8500000000,4.8598799493683525e-01,4.8595576174216298e-01,4.3441557184209295e-01,4.4141216961842032e-03,6.4377743083602579e-01,9.0828383404911606e-03,1.3966007110218306e+00,1.1686854128392654e-04,6.0344447548921576e-01,4,2,8.1520125980656832e-02,8.0379222209947837e-02,8.0856464881885123e-02,8.1168420107389727e-02,8.1165765828989572e-02,8.1165765828989905e-02,8.1168420107389741e-02,8.0856464881884735e-02,8.0379222209947476e-02,8.1520125980656749e-02,8.1437887770885259e-02,8.0275492027926151e-02,8.0756220994835981e-02,8.1066823059424128e-02,8.1049262736911792e-02,8.1048897287705979e-02,8.1065368508222768e-02,8.0752984179818757e-02,8.0272937182769843e-02,8.1435009717071696e-02,-2.5715674016157401e-16,6.8382369769916362e-01,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9812051624315669e-02
0.9000000000,4.7045027519607080e-01,4.7040850935277856e-01,4.1413160120797465e-01,4.8159763911866590e-03,6.2313089070809413e-01,1.0237020406382670e-02,1.4059574074961556e+00,1.3505901800589526e-04,3.0182800122000586e-01,4,2,8.2806975045632766e-02,7.8790906642964856e-02,7.7821111596595938e-02,7.7690971386655094e-02,7.7565919717253184e-02,7.7565919717253448e-02,7.7690971386655108e-02,7.7821111596595688e-02,7.8790906642964370e-02,8.2806975045632530e-02,8.2706204262684255e-02,7.8669544566816754e-02,7.7703299892831645e-02,7.7571711689144812e-02,7.7431180104428191e-02,7.7430860699247553e-02,7.7570345183875553e-02,7.7700087083532834e-02,7.8667140407595787e-02,8.2703462671976188e-02,3.9315370422406978e-17,3.8061890786297070e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4408920985006262e-16,1.9423940301192280e-02
0.9500000000,4.5568095593523233e-01,4.5562802034881889e-01,3.9486107129945047e-01,5.2897569124494576e-03,6.0175256797265442e-01,1.1608559082024961e-02,1.4113531597812228e+00,1.5047952249713781e-04,4.8186050541860309e-01,4,2,8.3484289278355578e-02,7.6671293780378902e-02,7.4105116683299527e-02,7.3466256339785777e-02,7.3213393580549901e-02,7.3213393580550179e-02,7.3466256339785860e-02,7.4105116683299319e-02,7.6671293780378749e-02,8.3484289278355384e-02,8.3364039375666901e-02,7.6532911786834829e-02,7.3970995481744961e-02,7.3331321304319436e-02,7.3063190263901096e-02,7.3062914058053041e-02,7.3330031779858168e-02,7.3967822042910109e-02,7.6530657619300155e-02,8.3361430449720206e-02,-2.7538718033667187e-16,5.5853179919898199e-01,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,1.8987617871013752e-02
1.0000000000,4.4156747792018913e-01,4.4150192158231388e-01,3.7655235801621417e-01,5.8064068195743789e-03,5.8016762893338780e-01,1.3149672608301580e-02,1.4138328151202961e+00,1.6225734968315642e-04,3.7011070139224983e-01,4,2,8.3553480242399544e-02,7.4174400731760584e-02,6.9936722894166387e-02,6.8731227493259023e-02,6.8347716800861116e-02,6.8347716800861408e-02,6.8731227493259106e-02,6.9936722894166248e-02,7.4174400731760334e-02,8.3553480242399461e-02,8.3414560896801576e-02,7.4020653257249602e-02,6.9788596936970287e-02,6.8583670181812800e-02,6.8185699835813324e-02,6.8185459451178251e-02,6.8582438704577017e-02,6.9785478366202774e-02,7.4018533735946634e-02,8.3412077685346114e-02,1.0746385387704516e-16,4.4428510212401040e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2204460492503131e-16,1.8510593546552757e-02
