step,chi_max,chi_bond1,chi_bond2,chi_bond3,chi_bond4,chi_bond5,chi_bond6,chi_bond7,chi_bond8,chi_bond9,chi_bond10,chi_bond11,chi_bond12,chi_bond13,chi_bond14,chi_bond15
23.0,17.0,4.0,8.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,8.0,4.0
24.0,18.0,4.0,8.0,15.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,15.0,8.0,4.0
25.0,21.0,4.0,8.0,16.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,16.0,8.0,4.0
26.0,22.0,4.0,8.0,16.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,16.0,8.0,4.0
27.0,22.0,4.0,8.0,16.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,16.0,8.0,4.0
28.0,23.0,4.0,8.0,16.0,23.0,23.0,23.0,23.0,23.0,22.0,22.0,16.0,8.0,4.0
29.0,24.0,4.0,8.0,16.0,24.0,23.0,23.0,23.0,24.0,24.0,24.0,16.0,8.0,4.0
30.0,27.0,4.0,8.0,16.0,26.0,27.0,27.0,27.0,27.0,27.0,26.0,16.0,8.0,4.0
31.0,28.0,4.0,8.0,16.0,26.0,28.0,28.0,28.0,28.0,28.0,26.0,16.0,8.0,4.0
32.0,30.0,4.0,8.0,16.0,27.0,29.0,29.0,29.0,29.0,30.0,27.0,16.0,8.0,4.0
33.0,34.0,4.0,8.0,16.0,29.0,34.0,34.0,34.0,34.0,34.0,29.0,16.0,8.0,4.0
34.0,36.0,4.0,8.0,16.0,30.0,36.0,34.0,34.0,34.0,36.0,30.0,16.0,8.0,4.0
35.0,37.0,4.0,8.0,16.0,30.0,37.0,37.0,36.0,36.0,37.0,30.0,16.0,8.0,4.0
36.0,38.0,4.0,8.0,16.0,31.0,38.0,38.0,38.0,37.0,37.0,30.0,16.0,8.0,4.0
37.0,41.0,4.0,8.0,16.0,31.0,40.0,41.0,41.0,40.0,40.0,30.0,16.0,8.0,4.0
38.0,43.0,4.0,8.0,16.0,31.0,42.0,43.0,43.0,43.0,42.0,31.0,16.0,8.0,4.0
39.0,45.0,4.0,8.0,16.0,31.0,45.0,45.0,45.0,45.0,45.0,31.0,16.0,8.0,4.0
40.0,47.0,4.0,8.0,16.0,32.0,46.0,47.0,47.0,47.0,46.0,32.0,16.0,8.0,4.0
41.0,49.0,4.0,8.0,16.0,32.0,48.0,48.0,48.0,49.0,48.0,32.0,16.0,8.0,4.0
42.0,53.0,4.0,8.0,16.0,32.0,51.0,53.0,52.0,53.0,50.0,32.0,16.0,8.0,4.0
43.0,56.0,4.0,8.0,16.0,32.0,51.0,56.0,56.0,56.0,51.0,32.0,16.0,8.0,4.0
44.0,58.0,4.0,8.0,16.0,32.0,53.0,58.0,58.0,58.0,52.0,32.0,16.0,8.0,4.0
45.0,60.0,4.0,8.0,16.0,32.0,54.0,59.0,59.0,60.0,54.0,32.0,16.0,8.0,4.0
46.0,64.0,4.0,8.0,16.0,32.0,56.0,64.0,64.0,64.0,55.0,32.0,16.0,8.0,4.0
47.0,68.0,4.0,8.0,16.0,32.0,57.0,66.0,67.0,68.0,57.0,32.0,16.0,8.0,4.0
48.0,71.0,4.0,8.0,16.0,32.0,58.0,69.0,71.0,71.0,58.0,32.0,16.0,8.0,4.0
49.0,74.0,4.0,8.0,16.0,32.0,59.0,72.0,74.0,73.0,59.0,32.0,16.0,8.0,4.0
50.0,78.0,4.0,8.0,16.0,32.0,59.0,75.0,78.0,75.0,59.0,32.0,16.0,8.0,4.0
